#x_m,y_m,w_tr_right_m,w_tr_left_m
7.577312946,258.2575989,5,5
7.690087318,257.6799622,5,5
7.803192139,257.098877,5,5
7.915957451,256.5154114,5,5
8.028977394,255.9272003,5,5
8.142817497,255.3322449,5,5
8.257644653,254.7305145,5,5
8.373372078,254.1230164,5,5
8.480687141,253.5103302,5,5
8.576834679,252.8942871,5,5
8.677146912,252.2783966,5,5
8.779550552,251.6638641,5,5
8.880227089,251.0509338,5,5
8.978632927,250.4402466,5,5
9.06600666,249.8317261,5,5
9.14043045,249.2261658,5,5
9.217923164,248.6250763,5,5
9.296777725,248.028183,5,5
9.373404503,247.4354248,5,5
9.43843174,246.8464813,5,5
9.490227699,246.2620697,5,5
9.545051575,245.6829071,5,5
9.601167679,245.1086273,5,5
9.65508461,244.5390625,5,5
9.70659256,243.9742889,5,5
9.756188393,243.4144745,5,5
9.804368973,242.8595886,5,5
9.851488113,242.3097839,5,5
9.897784233,241.7649689,5,5
9.943404198,241.2252502,5,5
9.988500595,240.6898956,5,5
10.03346348,240.1549225,5,5
10.07867622,239.6162415,5,5
10.11522865,239.0729675,5,5
10.14120579,238.5262909,5,5
10.17228985,237.9772339,5,5
10.20602989,237.4268951,5,5
10.23860836,236.8769531,5,5
10.26961517,236.3291321,5,5
10.29940987,235.7840729,5,5
10.32835197,235.2422333,5,5
10.34781551,234.7042084,5,5
10.35627747,234.1708374,5,5
10.36955833,233.6418152,5,5
10.38522434,233.1169891,5,5
10.39964199,232.5964661,5,5
10.41256809,232.080368,5,5
10.42440891,231.5688477,5,5
10.4355402,231.0619507,5,5
10.44620991,230.5597534,5,5
10.44784164,230.0627441,5,5
10.45091915,229.5709076,5,5
10.45642757,229.0837708,5,5
10.46156883,228.6013184,5,5
10.46606922,228.1235962,5,5
10.47010994,227.6506042,5,5
10.47386742,227.1822815,5,5
10.47745228,226.7186737,5,5
10.48092842,226.2597351,5,5
10.48432922,225.8054504,5,5
10.48767471,225.3557892,5,5
10.49097252,224.9107819,5,5
10.49423695,224.4695129,5,5
10.4974947,224.0275116,5,5
10.50078392,223.5804443,5,5
10.50412083,223.1270294,5,5
10.50751209,222.6666412,5,5
10.5109663,222.1987305,5,5
10.51448917,221.7229614,5,5
10.51808548,221.2390137,5,5
10.52175713,220.7466431,5,5
10.52550793,220.2456207,5,5
10.52933979,219.7358551,5,5
10.53325558,219.2172241,5,5
10.53725433,218.6896667,5,5
10.54134178,218.1531219,5,5
10.54551601,217.6075592,5,5
10.54977989,217.052948,5,5
10.55413532,216.4892883,5,5
10.5585804,215.9165802,5,5
10.56311703,215.3348389,5,5
10.56774902,214.7441101,5,5
10.57247257,214.1444092,5,5
10.57729244,213.5357513,5,5
10.58220673,212.9181824,5,5
10.58721733,212.2917175,5,5
10.59232426,211.6564178,5,5
10.5975275,211.0123596,5,5
10.60283089,210.3595276,5,5
10.60823059,209.6979828,5,5
10.61373043,209.0278015,5,5
10.6193285,208.3490143,5,5
10.62502861,207.6616211,5,5
10.63082695,206.9657135,5,5
10.63672924,206.2613373,5,5
10.64273262,205.5485687,5,5
10.64883804,204.8274231,5,5
10.65504646,204.0979462,5,5
10.66135693,203.3602142,5,5
10.66777325,202.614212,5,5
10.67429256,201.8600616,5,5
10.68091774,201.0977936,5,5
10.68764877,200.3274231,5,5
10.68515396,199.549942,5,5
10.68233776,198.7650604,5,5
10.68160629,197.9720917,5,5
10.68022823,197.1711426,5,5
10.67752457,196.3623199,5,5
10.67350197,195.545639,5,5
10.66835785,194.7211914,5,5
10.66231346,193.8889771,5,5
10.65555859,193.049118,5,5
10.64825153,192.2016144,5,5
10.64051723,191.3465118,5,5
10.6324501,190.4838867,5,5
10.62412167,189.6137695,5,5
10.61559391,188.7361908,5,5
10.60690975,187.8512115,5,5
10.59810448,186.9588776,5,5
10.58920002,186.0592346,5,5
10.58022118,185.1523132,5,5
10.57117939,184.2381592,5,5
10.56208801,183.3167877,5,5
10.56237411,182.3891144,5,5
10.56375694,181.454834,5,5
10.56349564,180.513382,5,5
10.5642519,179.5647583,5,5
10.56681252,178.6090546,5,5
10.57125092,177.6463013,5,5
10.57739258,176.6765137,5,5
10.58500099,175.6997681,5,5
10.59383869,174.7160492,5,5
10.60370445,173.7253876,5,5
10.61442375,172.7278137,5,5
10.62585258,171.7233582,5,5
10.63787365,170.7120209,5,5
10.65039158,169.6938477,5,5
10.66333103,168.6688385,5,5
10.67662907,167.6370544,5,5
10.690238,166.5984497,5,5
10.70411873,165.5531158,5,5
10.71824169,164.5010681,5,5
10.73258114,163.4422913,5,5
10.74712181,162.3768311,5,5
10.76184654,161.304718,5,5
10.7767458,160.2259369,5,5
10.7918129,159.1405487,5,5
10.80703926,158.0485382,5,5
10.8224268,156.9499664,5,5
10.83796692,155.8448334,5,5
10.85366344,154.7331543,5,5
10.86950874,153.6149445,5,5
10.88550854,152.4902496,5,5
10.89218712,151.3598938,5,5
10.89717007,150.2236176,5,5
10.90344906,149.0808105,5,5
10.90844536,147.9315033,5,5
10.91125298,146.7757416,5,5
10.91169071,145.6135712,5,5
10.90988159,144.4450226,5,5
10.90605927,143.2701111,5,5
10.90048695,142.0888672,5,5
10.8934164,140.9012909,5,5
10.88508034,139.7074432,5,5
10.87568569,138.5072937,5,5
10.85603142,137.3019867,5,5
10.82159424,136.0924377,5,5
10.78603745,134.8770142,5,5
10.74940014,133.6552277,5,5
10.7079258,132.4273376,5,5
10.66039085,131.1934967,5,5
10.60669422,129.9537659,5,5
10.55699825,128.7083282,5,5
10.50436783,127.4573517,5,5
10.44618225,126.2004852,5,5
10.38565254,124.9375458,5,5
10.32433128,123.6685028,5,5
10.26296329,122.3933258,5,5
10.20190144,121.1120377,5,5
10.14130211,119.8247757,5,5
10.08125114,118.5323105,5,5
10.02179527,117.2356644,5,5
9.972333908,115.9364395,5,5
9.925706863,114.6361008,5,5
9.878869057,113.3357468,5,5
9.83428669,112.0362473,5,5
9.792861938,110.7384033,5,5
9.754769325,109.4429626,5,5
9.719861031,108.1506195,5,5
9.687854767,106.8619919,5,5
9.65842247,105.5776215,5,5
9.631235123,104.298027,5,5
9.605985641,103.023613,5,5
9.582395554,101.7547989,5,5
9.560217857,100.4919205,5,5
9.539237022,99.23529053,5,5
9.519267082,97.98517609,5,5
9.500144958,96.74180603,5,5
9.481736183,95.5054245,5,5
9.463921547,94.27620697,5,5
9.446603775,93.05433655,5,5
9.429699898,91.83992767,5,5
9.413139343,90.63313293,5,5
9.396863937,89.43406677,5,5
9.380828857,88.24285126,5,5
9.364990234,87.05951691,5,5
9.349319458,85.88420105,5,5
9.343152046,84.71733093,5,5
9.350873947,83.55960083,5,5
9.358543396,82.41026306,5,5
9.366175652,81.26904297,5,5
9.377551079,80.13602448,5,5
9.393857002,79.01130676,5,5
9.415143013,77.89493561,5,5
9.440992355,76.78691864,5,5
9.461236,75.68739319,5,5
9.483213425,74.59648895,5,5
9.509466171,73.51393127,5,5
9.536857605,72.43959045,5,5
9.56403923,71.37342834,5,5
9.590483665,70.3154068,5,5
9.616021156,69.2654953,5,5
9.640637398,68.2236557,5,5
9.664384842,67.18985748,5,5
9.687334061,66.16407776,5,5
9.700261116,65.14667511,5,5
9.711268425,64.13761902,5,5
9.72330761,63.13645554,5,5
9.733859062,62.14312363,5,5
9.74216938,61.15760422,5,5
9.748203278,60.17985535,5,5
9.752188683,59.20986176,5,5
9.754425049,58.24757767,5,5
9.755212784,57.29296875,5,5
9.754815102,56.34598541,5,5
9.753460884,55.40658951,5,5
9.751340866,54.47475052,5,5
9.74861145,53.55041504,5,5
9.754737854,52.6340332,5,5
9.761375427,51.72546387,5,5
9.765872955,50.82423782,5,5
9.770943642,49.930336,5,5
9.777384758,49.0437355,5,5
9.785257339,48.16439438,5,5
9.794378281,47.29226303,5,5
9.795171738,46.42776871,5,5
9.796085358,45.57080078,5,5
9.799548149,44.7208786,5,5
9.802725792,43.87796402,5,5
9.804784775,43.04201889,5,5
9.805635452,42.21302795,5,5
9.805428505,41.39092636,5,5
9.804358482,40.57569885,5,5
9.802616119,39.76729202,5,5
9.800354004,38.96566772,5,5
9.797696114,38.170784,5,5
9.794737816,37.38260651,5,5
9.791555405,36.60108566,5,5
9.788204193,35.82618713,5,5
9.784729958,35.05786896,5,5
9.78116703,34.29608917,5,5
9.777540207,33.54080963,5,5
9.773868561,32.79198837,5,5
9.770168304,32.04959106,5,5
9.766449928,31.31357765,5,5
9.762722969,30.58390999,5,5
9.758993149,29.86054802,5,5
9.755263329,29.14345551,5,5
9.75153923,28.43259621,5,5
9.747822762,27.72792816,5,5
9.744115829,27.02941895,5,5
9.740418434,26.3370285,5,5
9.736733437,25.6507225,5,5
9.733060837,24.97045898,5,5
9.729402542,24.29620743,5,5
9.725757599,23.62792969,5,5
9.722126961,22.96558952,5,5
9.718509674,22.3091526,5,5
9.714907646,21.65858269,5,5
9.711320877,21.01384735,5,5
9.707748413,20.37490845,5,5
9.704193115,19.74191475,5,5
9.700666428,19.11663246,5,5
9.697194099,18.50257683,5,5
9.693807602,17.90545082,5,5
9.690553665,17.33289337,5,5
9.687427521,16.78545189,5,5
9.684428215,16.26350975,5,5
9.681556702,15.76749802,5,5
9.678812981,15.2978363,5,5
9.676199913,14.85488701,5,5
9.673719406,14.43894482,5,5
9.671373367,14.05023289,5,5
9.669165611,13.68889236,5,5
9.667098999,13.35499573,5,5
9.665179253,13.04854679,5,5
9.663409233,12.76947689,5,5
9.661792755,12.51766109,5,5
9.66033268,12.29256439,5,5
9.659033775,12.09417915,5,5
9.657896996,11.92214489,5,5
9.656925201,11.7760601,5,5
9.656117439,11.65546894,5,5
9.655473709,11.55985165,5,5
9.654994011,11.48860455,5,5
9.654811859,11.44204807,5,5
9.654751778,11.42685795,5,5
9.65476799,11.42659378,5,5
9.654769897,11.42578697,5,5
9.654765129,11.42475224,5,5
9.654760361,11.42367649,5,5
9.654754639,11.42265797,5,5
9.654750824,11.4217453,5,5
9.654747963,11.42095947,5,5
9.654743195,11.41973877,5,5
9.654734612,11.41809464,5,5
9.654724121,11.41625309,5,5
9.654714584,11.41434383,5,5
9.65470314,11.41243267,5,5
